timestamp,tag_id,x,y,z,qx,qy,qz,qw
1745394425.9219975,1,-0.1970127386197738,0.05595645017736935,-2.7010537249045634,-0.00948176661148937,0.9480026610835753,0.037117411006492594,0.3159483319793921
1745394425.9219975,2,-0.17901750108338263,-0.299951942996673,-2.7216307769685084,-0.05808886731258166,0.9462687952236173,0.020864733217452126,0.3174361567121011
1745394425.9219975,3,0.31324058713135516,0.08984850905806911,-2.3150308116114116,0.031795286710108304,0.9475167592515907,0.05083595948345889,0.3140330490629628
1745394425.9219975,4,0.08991486123758655,-0.0602500039746695,-2.4598419655388195,-0.2894087708743752,-0.0049928656485021174,0.9568669251410923,-0.024966421542358872
1745394426.3347468,0,0.3002714973940933,-0.26441192500581895,-2.372698025149095,0.13411041170095633,0.9322867963994278,0.12602635207631865,0.31140501812756266
1745394426.3347468,1,-0.20265146528590955,0.05889728785817736,-2.708551855661085,-0.027173715168514356,0.9414912970767433,0.0709589958717088,0.32836039291846797
1745394426.3347468,2,-0.18987065521929689,-0.3034224115557106,-2.7692836466692334,-0.06897035368893706,0.9393547591721304,0.05630233457792015,0.3311884265093933
1745394426.3347468,3,0.30760471641303544,0.0920039220289523,-2.2971595120405985,0.024868135933818335,0.9415550164926557,0.08898665559058845,0.32393996644362033
1745394426.3347468,4,0.08384883862540934,-0.05685322975696311,-2.438902623475421,-0.2864218663959733,0.010350202441429207,0.957667619239067,-0.026983676929694517
1745394426.7729945,0,0.2985144257545471,-0.2644541561603546,-2.374241352081299,0.1334233433008194,0.9335017204284668,0.12619076669216156,0.30797502398490906
1745394426.7729945,1,-0.20452100038528442,0.058857399970293045,-2.7053442001342773,-0.027685323730111122,0.9426020383834839,0.07169301062822342,0.3249538540840149
1745394426.7729945,2,-0.19186539947986603,-0.30353185534477234,-2.7665061950683594,-0.07000447809696198,0.9403805732727051,0.057201579213142395,0.32788971066474915
1745394426.7729945,3,0.30585452914237976,0.09200496226549149,-2.2984511852264404,0.025597000494599342,0.9427134990692139,0.08947247266769409,0.3203601837158203
1745394426.7729945,4,0.08205041289329529,-0.056874070316553116,-2.4383440017700195,-0.2812041640281677,0.01033868920058012,0.9592123627662659,-0.0269987341016531
1745394427.0129945,0,0.2967242896556854,-0.26433461904525757,-2.3777036666870117,0.1319747269153595,0.9349144697189331,0.12535396218299866,0.3046375513076782
1745394427.0129945,2,-0.1941833794116974,-0.3034287393093109,-2.7652482986450195,-0.06623321026563644,0.9418976902961731,0.0579129233956337,0.3241727650165558
1745394427.0129945,3,0.3040975332260132,0.09234362840652466,-2.3022496700286865,0.025580644607543945,0.9439299702644348,0.08925867080688477,0.31681960821151733
1745394427.0129945,4,0.08004774153232574,-0.05666005611419678,-2.4400665760040283,-0.2713639736175537,0.01037571020424366,0.9620420932769775,-0.02700076997280121
1745394427.0129945,1,-0.20437033474445343,0.05879918858408928,-2.7052581310272217,-0.027320239692926407,0.942725658416748,0.0709998682141304,0.3247782588005066
1745394427.2615814,0,0.29407230019569397,-0.26448965072631836,-2.3807413578033447,0.1305254101753235,0.9367895722389221,0.1251896768808365,0.29952624440193176
1745394427.2615814,1,-0.20738521218299866,0.058675725013017654,-2.700744152069092,-0.027816852554678917,0.9444146156311035,0.07191649824380875,0.3195859491825104
1745394427.2615814,2,-0.19729779660701752,-0.30358707904815674,-2.7612862586975098,-0.06744333356618881,0.9434835314750671,0.05894920229911804,0.31908488273620605
1745394427.2615814,3,0.30140483379364014,0.09226814657449722,-2.305077075958252,0.02497486211359501,0.945622444152832,0.08986051380634308,0.31160804629325867
1745394427.2615814,4,0.0772264376282692,-0.0567503347992897,-2.439643621444702,-0.271106481552124,0.010394048877060413,0.9621131420135498,-0.02704804018139839
1745394427.5053232,0,0.29031336307525635,-0.2646883428096771,-2.3849782943725586,0.12849225103855133,0.9394236207008362,0.12490752339363098,0.29218336939811707
1745394427.5053232,1,-0.2116544097661972,0.058500081300735474,-2.69419527053833,-0.028555724769830704,0.9468026757240295,0.0731818675994873,0.31207960844039917
1745394427.5053232,2,-0.20169895887374878,-0.30381014943122864,-2.755506753921509,-0.0692133679986,0.9457071423530579,0.06037712097167969,0.31177252531051636
1745394427.5053232,3,0.2976193130016327,0.09216799587011337,-2.3090453147888184,0.028755534440279007,0.9479544758796692,0.09136287868022919,0.30365803837776184
1745394427.5053232,4,0.07317392528057098,-0.056880123913288116,-2.438992977142334,-0.27082952857017517,0.010560802184045315,0.9621871113777161,-0.02712501399219036
1745394427.7454739,0,0.28532710671424866,-0.26496830582618713,-2.3904452323913574,0.12584257125854492,0.94268798828125,0.12421953678131104,0.2829709053039551
1745394427.7454739,1,-0.21745024621486664,0.058273494243621826,-2.6862504482269287,-0.029083075001835823,0.9497754573822021,0.07455316185951233,0.3025270700454712
