timestamp,tag_id,x,y,z,qx,qy,qz,qw
1745394398.4476223,0,0.3557336312825824,-0.27703572585284714,-2.394371287531357,0.09162643962727862,0.9708669006076867,0.10340582498040886,0.1957786817449083
1745394398.4476223,1,-0.16104371082349844,0.05202288789691324,-2.5628725007119346,-0.0331479672526497,0.9746174405382679,0.07754880922235942,0.20738427870464804
1745394398.4476223,3,0.35898708155017506,0.08639403020832208,-2.3264838229850797,0.015708313109559398,0.9750544559323849,0.08783852476426951,0.2032398839620064
1745394398.4476223,4,0.12997844533706243,-0.06303059603082764,-2.3941610261665365,-0.28091636571021084,0.0015351996297690797,0.9593878257314657,-0.025663952862222256
1745394398.8662157,0,0.3557310578599184,-0.27703791725761145,-2.390794849948798,0.08097088455585796,0.9738373922735067,0.0940500074896095,0.1903655571666852
1745394398.8662157,1,-0.16075731827536321,0.05196842309090874,-2.554825946044836,-0.031513283485063236,0.9766895431506432,0.07154306751958261,0.19991507885616466
1745394398.8662157,2,-0.14479353221862593,-0.30457422862216293,-2.607756083817662,-0.08770409130562111,0.9732540999677716,0.05991214893448933,0.2037031754151851
1745394398.8662157,3,0.3588520088923447,0.08645291515354414,-2.328604439253752,0.017952046480973188,0.9770328933884298,0.08156802080847461,0.19603853510360236
1745394398.8662157,4,0.12988382500878484,-0.06289916294542061,-2.3919634648812185,-0.2775494535165133,-0.00034878458363859713,0.9603560601196964,-0.026123112245155178
1745394399.0672164,0,0.35573965311050415,-0.2770478129386902,-2.390883207321167,0.08103501051664352,0.9738286733627319,0.09423168003559113,0.19029304385185242
1745394399.0672164,1,-0.16074837744235992,0.05196196958422661,-2.5547361373901367,-0.031529366970062256,0.9766853451728821,0.07171569764614105,0.1998712718486786
1745394399.0672164,2,-0.14479845762252808,-0.30458810925483704,-2.6078100204467773,-0.08775079250335693,0.9732460975646973,0.060080643743276596,0.20367181301116943
1745394399.0672164,3,0.35885122418403625,0.0864492654800415,-2.3285586833953857,0.017881259322166443,0.9770302772521973,0.08172754943370819,0.19599151611328125
1745394399.0672164,4,0.12988245487213135,-0.06290152668952942,-2.391932725906372,-0.27756786346435547,-0.0003107522788923234,0.9603506326675415,-0.026127314195036888
1745394399.2568018,0,0.3557516634464264,-0.2770686149597168,-2.3910350799560547,0.08129392564296722,0.9737964868545532,0.09466122090816498,0.19013409316539764
1745394399.2568018,1,-0.16072401404380798,0.051944512873888016,-2.5545058250427246,-0.03162175044417381,0.9766702651977539,0.0720897689461708,0.19979555904865265
1745394399.2568018,2,-0.1448080986738205,-0.30462124943733215,-2.6079022884368896,-0.08784471452236176,0.9732255339622498,0.06045793369412422,0.20361799001693726
1745394399.2568018,3,0.35884907841682434,0.08643818646669388,-2.328407049179077,0.019410964101552963,0.9769958853721619,0.08241357654333115,0.19573011994361877
1745394399.2568018,4,0.12987752258777618,-0.06290948390960693,-2.3918039798736572,-0.2776522636413574,-0.00011740576155716553,0.9603257179260254,-0.026148026809096336
1745394399.4614298,0,0.3557713031768799,-0.2770974338054657,-2.3912746906280518,0.08166607469320297,0.9737396836280823,0.09539094567298889,0.18990063667297363
1745394399.4614298,1,-0.1606891006231308,0.05192083120346069,-2.5541293621063232,-0.031775448471307755,0.9766373634338379,0.07273484021425247,0.19969820976257324
1745394399.4614298,2,-0.14482653141021729,-0.30467119812965393,-2.6080803871154785,-0.08802972733974457,0.9731805920600891,0.061100587248802185,0.20356076955795288
1745394399.4614298,3,0.35882672667503357,0.0864204466342926,-2.328129291534424,0.019084708765149117,0.9769734144210815,0.08301938325166702,0.19561828672885895
1745394399.4614298,4,0.129874125123024,-0.0629209503531456,-2.3917131423950195,-0.27770841121673584,6.0115464293630794e-05,0.9603090882301331,-0.026162168011069298
1745394399.6459894,0,0.3557926118373871,-0.2771400809288025,-2.391552209854126,0.08233091980218887,0.9736095070838928,0.09641124308109283,0.18976566195487976
1745394399.6459894,1,-0.1606522649526596,0.05188329890370369,-2.5538299083709717,-0.03199020400643349,0.9765531420707703,0.07358020544052124,0.19976620376110077
1745394399.6459894,2,-0.14486107230186462,-0.30477383732795715,-2.6085267066955566,-0.08812980353832245,0.9730945229530334,0.06196388974785805,0.2036682367324829
1745394399.6459894,3,0.35880252718925476,0.08638478070497513,-2.327707052230835,0.02235317789018154,0.9768402576446533,0.08456571400165558,0.195274218916893
1745394399.6459894,4,0.12986363470554352,-0.06294213235378265,-2.391450881958008,-0.27781790494918823,0.00036303410888649523,0.9602765440940857,-0.02619357965886593
1745394399.8969905,0,0.35575804114341736,-0.27711084485054016,-2.392223596572876,0.08317741006612778,0.9734663367271423,0.09785520285367966,0.18939174711704254
1745394399.8969905,1,-0.16068123281002045,0.05193525180220604,-2.553431987762451,-0.032303232699632645,0.9764673709869385,0.07482023537158966,0.19967445731163025
1745394399.8969905,2,-0.14497298002243042,-0.30483198165893555,-2.609208106994629,-0.07201623916625977,0.9744157195091248,0.06657794117927551,0.2022252380847931
1745394399.8969905,3,0.35872405767440796,0.08643471449613571,-2.3273568153381348,0.021798789501190186,0.976775050163269,0.08575310558080673,0.19514520466327667
1745394399.8969905,4,0.12978523969650269,-0.06287194043397903,-2.3910608291625977,-0.2509170472621918,0.0011852059978991747,0.9676586985588074,-0.025998430326581
1745394400.08999,0,0.3555494546890259,-0.2769368886947632,-2.392301082611084,0.08348516374826431,0.9734042882919312,0.09789250791072845,0.18955576419830322
1745394400.08999,1,-0.16086481511592865,0.052090033888816833,-2.5537614822387695,-0.03246910125017166,0.9764270186424255,0.07473886013031006,0.1998756229877472
1745394400.08999,2,-0.14516371488571167,-0.304738312959671,-2.6095190048217773,-0.07203426957130432,0.9743790030479431,0.06651663035154343,0.20241595804691315
1745394400.08999,3,0.35859331488609314,0.08655498921871185,-2.3274335861206055,0.0265150535851717,0.976619303226471,0.08667348325252533,0.19493429362773895
1745394400.08999,4,0.1296195536851883,-0.0627308264374733,-2.3909947872161865,-0.2512074112892151,0.001557948300614953,0.9675815105438232,-0.02604823000729084
